item_id,order_id,product_id,quantity,unit_price,discount_percent
2858,711,321,3,32298.9,37
2859,797,13,4,54631.88,19
2860,788,434,4,42570.24,24
2861,251,177,5,21468.52,18
2862,998,138,5,6982.78,4
2863,690,7,2,53863.83,4
2864,193,208,5,33153.5,18
2865,203,117,3,50282.85,30
2866,120,362,5,15383.22,35
2867,998,416,4,17339.31,8
2868,257,275,4,17388.07,40
2869,413,395,1,48733.27,27
2870,713,497,1,34550.76,37
2871,384,60,5,53452.43,26
2872,942,64,5,44800.67,26
2873,160,1,2,59843.18,25
2874,570,90,1,8152.19,8
2875,451,138,5,35344.15,2
2876,428,372,4,58319.76,35
2877,863,250,3,37070.1,1
2878,927,315,1,19711.13,40
2879,827,62,3,17696.56,39
2880,503,398,3,3853.76,19
2881,739,223,3,8492.74,24
2882,226,282,4,14855.34,8
2883,137,291,5,46959.46,22
2884,782,458,5,38058.97,22
2885,324,328,2,29209.46,28
2886,539,416,-1,17987.97,2
2887,1122,166,1,58370.88,21
2888,427,426,3,46791.3,16
2889,818,247,2,10916.02,34
2890,2,154,4,45326.19,14
2891,740,142,4,43899.78,5
2892,988,150,5,49784.57,9
2893,235,134,5,27533.51,33
2894,649,110,1,8127.38,0
2896,871,49,5,11739.72,33
2898,499,44,3,12447.21,5
2899,133,129,2,26044.74,34
2900,213,484,1,29204.53,35
2901,935,50,1,36946.85,25
2902,656,217,3,7819.55,29
2903,833,329,5,39136.7,0
2904,877,421,5,39427.09,15
2905,148,191,-3,10834.43,12
2906,69,28,2,11794.74,11
2907,885,448,3,58610.73,21
2909,196,50,3,47316.85,1
2910,984,19,1,18970.72,16
2912,512,106,5,8524.91,8
2913,570,20,1,59473.71,14
2914,268,95,2,2926.77,24
2915,57,49,5,45474.75,4
2916,426,132,5,18474.16,14
2917,395,117,2,21880.67,33
2918,240,408,2,9583.6,38
2919,844,348,3,20062.07,13
2921,877,407,1,10478.43,37
2924,970,321,2,16676.0,36
2925,739,91,5,28366.67,14
2926,189,172,2,59837.0,25
2927,681,289,1,16123.91,24
2928,758,404,2,52353.01,32
2929,854,214,3,6403.06,30
2930,757,113,2,24318.76,37
2931,327,148,4,46669.54,17
2932,807,223,3,40048.71,21
2933,1189,358,4,7724.18,40
2934,1181,283,3,44901.47,9
2935,796,253,5,9129.0,6
2936,168,81,4,51818.34,26
2937,1121,477,2,19506.5,13
2938,587,211,5,19778.56,27
2939,1184,14,4,47109.06,25
2940,302,152,5,28276.3,40
2941,1119,404,1,24975.31,22
2942,1025,43,1,23679.72,32
2943,946,46,1,14766.1,31
2944,971,67,4,3629.95,10
2946,988,491,5,54239.77,1
2947,287,198,3,34473.07,7
2948,251,147,4,47046.89,37
2949,906,204,2,19466.55,17
2950,1185,426,2,23377.16,18
2951,831,106,2,35911.09,29
2952,1199,441,-5,37873.49,19
2953,810,421,5,15809.64,5
2954,225,93,4,42180.7,24
2955,1162,236,1,37263.27,28
2956,53,211,5,13529.36,21
2957,228,17,1,57360.36,6
2958,1170,15,1,24140.99,15
2959,558,375,5,2129.85,5
2960,475,140,3,13005.11,26
2961,421,490,3,32055.4,6
2962,1154,280,3,5407.79,3
2963,890,253,5,13068.96,4
2964,1115,47,1,24087.36,18
2965,171,396,1,2948.88,19
2966,331,458,1,9116.28,35
2967,855,437,4,55557.19,25
2968,68,383,1,52582.64,38
2969,598,74,1,57290.91,12
2970,675,155,5,15741.87,9
2971,430,164,2,4573.76,3
2972,1159,344,1,29191.24,37
2973,1114,196,1,4882.27,30
2974,177,405,4,7048.77,8
2975,201,299,3,55580.75,1
2976,622,464,4,40173.51,0
2978,1093,236,3,19095.12,31
2979,154,396,5,12866.29,27
2980,1045,189,4,22895.81,27
2981,147,123,5,47338.22,5
2982,1023,155,5,58240.49,24
2983,1183,147,2,15045.27,9
2984,582,450,1,4660.5,15
2986,380,199,1,24450.55,16
2987,691,86,3,10612.47,31
2988,154,2,2,38016.5,18
2989,134,479,4,35066.59,38
2990,566,267,5,54902.6,22
2991,579,260,5,58920.29,38
2992,120,16,3,6447.42,40
2993,698,222,4,20937.3,25
2994,746,399,5,17845.0,9
2995,378,230,1,27395.52,24
2996,741,208,3,1650.83,24
2997,976,12,1,5071.89,17
2998,456,3,4,30603.72,26
2999,534,21,5,26760.27,6
3000,8,496,4,24609.77,38
